TestId,Category,Prompt,ExpectedOutput,TestPassed,PassedRuns,TotalRuns,AvgEmbeddingScore,AvgJudgeScore,RunNumber,RunPassed,EmbeddingScore,JudgeScore,LLMResponse,JudgeReasoning,ExecutedAt
"definition_003","definitions","What is an algorithm?","A set of step-by-step instructions or rules designed to solve a problem or complete a task",True,3,3,0.40,10.0,2,True,0.39,10,"An algorithm is a step-by-step procedure for solving a problem or performing a task. It describes a finite sequence of well-defined, unambiguous instructions that take input (possibly none) and produce output (a result or change of state).

Key properties of an algorithm
- Input: zero or more inputs are specified.
- Output: one or more well-defined outputs are produced.
- Finiteness: it must terminate after a finite number of steps.
- Definiteness: each step is precisely and unambiguously defined.
- Effectiveness: each step is simple enough to be carried out (in principle) by a person or machine.

Simple examples
- A cooking recipe: ingredients (input) -> series of steps -> finished dish (output).
- Euclid’s algorithm for the greatest common divisor (GCD) of two integers:
  - While b ≠ 0: set (a, b) = (b, a mod b). When b = 0, a is GCD.
- Sorting a list of numbers (e.g., bubble sort): repeatedly compare adjacent items and swap them until the list is ordered.

Types and variants
- Deterministic vs nondeterministic: deterministic algorithms have predictable behavior; nondeterministic ones may have multiple possible choices (useful in theoretical CS).
- Recursive vs iterative: recursive calls the algorithm itself; iterative uses loops.
- Parallel/distributed: steps can be executed concurrently on multiple processors.

Algorithm vs program
- An algorithm is a conceptual method; a program is an implementation of an algorithm in a programming language that runs on a computer.

Evaluation of algorithms
- Correctness: does it always produce the correct output?
- Termination: does it always finish?
- Efficiency: measured in time (number of steps) and space (memory) — often as functions of input size (Big O notation).

Why algorithms matter
- They are the foundations of problem solving in computer science and many other fields; choosing/designing efficient algorithms can make the difference between a feasible and infeasible solution.

If you want, I can show more concrete examples (like step-by-step Euclid’s algorithm on two numbers), compare two sorting algorithms, or explain how algorithm complexity is analyzed.","The actual answer correctly defines an algorithm as a step-by-step procedure or set of instructions for solving a problem or performing a task, matching the expected answer. It includes the key elements (steps/instructions, inputs and outputs, finiteness, definiteness, effectiveness) and provides relevant examples and distinctions (types, algorithm vs program, evaluation), with no factual errors or missing core points.","2026-04-01T09:37:24.6847328Z"
"definition_003","definitions","What is an algorithm?","A set of step-by-step instructions or rules designed to solve a problem or complete a task",True,3,3,0.40,10.0,3,True,0.40,10,"An algorithm is a finite, well-defined sequence of instructions that describes how to solve a specific problem or perform a task. It takes zero or more inputs, performs a series of precise steps, and produces one or more outputs.

Key properties of an algorithm
- Finiteness: it must terminate after a finite number of steps.
- Definiteness: each step is unambiguous and precisely defined.
- Input: it may accept zero or more inputs from a specified set.
- Output: it produces at least one output that solves or describes the solution to the problem instance.
- Effectiveness: each step is simple enough to be carried out (in principle) by a person or machine.
- Correctness: it should produce the intended result for all valid inputs.

Simple examples
- A cooking recipe (ingredients = inputs; finished dish = output).
- Euclid’s algorithm for the greatest common divisor (GCD) of two integers:
  - While b ≠ 0: set (a, b) := (b, a mod b). When b = 0, output a.
- Sorting algorithms (e.g., quicksort, mergesort) that order a list of items.

Categories and design techniques
- Deterministic vs. nondeterministic
- Divide and conquer, greedy algorithms, dynamic programming, backtracking, branch-and-bound
- Recursive vs. iterative formulations

Important concerns when evaluating algorithms
- Correctness (does it always give the right answer?)
- Termination (does it always finish?)
- Complexity or efficiency (time complexity and space complexity)
- Scalability and practicality for real-world data sizes

Difference between an algorithm and a program
- An algorithm is the abstract method/plan; a program is an implementation of that algorithm in a programming language.

In short: an algorithm is a precise, finite recipe for solving a class of problems, judged by whether it is correct, terminates, and is efficient enough for the intended use.","The actual answer correctly addresses the query and captures the same meaning as the expected answer, explicitly defining an algorithm as a finite sequence of instructions/steps for solving a problem or performing a task. It includes the key properties (finiteness, definiteness, inputs/outputs, effectiveness, correctness), gives clear examples, and distinguishes algorithms from programs — no factual errors or relevant omissions. Overall it is accurate, complete, and semantically equivalent to the expected answer.","2026-04-01T09:37:39.4784274Z"
"definition_004","definitions","Define gravity","A natural force that attracts objects with mass toward one another, pulling them together",True,3,3,0.47,10.0,1,True,0.43,10,"Short definition
- Gravity is the physical interaction by which masses (and energy) attract one another; it governs the motions of planets, stars, and galaxies and gives weight to objects on Earth.

Two main descriptions
- Newtonian gravity (classical): gravity is an attractive force between two masses. Quantitatively, the force between point masses m1 and m2 separated by distance r is
  F = G m1 m2 / r^2,
  where G ≈ 6.674×10^−11 N·m^2/kg^2. For a small mass near a planet of mass M and radius R, the gravitational acceleration is g = GM / R^2 (near Earth, g ≈ 9.81 m/s^2).
- Einstein’s general relativity (modern): gravity is not a force in the fundamental sense but the effect of mass–energy curving spacetime. Objects move along the straightest possible paths (geodesics) in that curved spacetime. The curvature is determined by the Einstein field equations:
  G_{μν} + Λ g_{μν} = (8πG/c^4) T_{μν},
  where T_{μν} is the stress–energy tensor. Predictions include bending of light, gravitational time dilation, precession of orbits, and gravitational waves.

Key consequences and phenomena
- Orbits of planets and satellites
- Tides (differential gravitational pull)
- Gravitational lensing (light deflection by mass)
- Gravitational time dilation (clocks tick differently in different gravitational potentials)
- Gravitational waves (ripples in spacetime detected from merging compact objects)

Open issues
- How to reconcile general relativity with quantum mechanics into a quantum theory of gravity remains unresolved; candidates include string theory, loop quantum gravity, and others.

If you want, I can give derivations, historical background, examples (e.g., how gravity produces tides or keeps planets in orbit), or math details about the Einstein field equations.","The actual answer correctly defines gravity as an interaction that attracts masses, explicitly stating it is the physical interaction by which masses (and energy) attract one another and also gives weight — matching the expected meaning. It explicitly mentions gravity as a force in the Newtonian description (with the inverse-square law) and contrasts with the modern GR interpretation, which is additional but not contradictory. There are no factual errors and the required concepts of force and attraction between objects are present.","2026-04-01T09:37:54.4489840Z"
"definition_004","definitions","Define gravity","A natural force that attracts objects with mass toward one another, pulling them together",True,3,3,0.47,10.0,2,True,0.52,10,"Gravity is the physical interaction by which masses (and more generally energy) attract one another.

Short, conceptual definition
- In everyday terms: gravity is the force that pulls objects toward each other — it makes apples fall, keeps us on Earth, and holds planets and stars in orbit.
- More precisely: it is the interaction by which the presence of mass-energy influences the motion of other mass-energy.

Two main descriptions

1) Newtonian gravity (classical, good for weak fields and low speeds)
- Force form: two point masses m1 and m2 separated by distance r attract with magnitude F = G m1 m2 / r^2, where G ≈ 6.67430×10^−11 m^3 kg^−1 s^−2 is the gravitational constant. This is an inverse-square central force.
- Acceleration form: near the surface of a planet the gravitational acceleration is g ≈ GM/R^2 (for Earth, g ≈ 9.81 m/s^2).
- Field/potential: gravity can be expressed by a scalar potential Φ satisfying Poisson’s equation ∇^2Φ = 4πGρ, where ρ is mass density. The force on a test mass m is m(−∇Φ).

2) General relativity (modern, required for strong fields, high precision, or high speeds)
- Gravity is not a force in the Newtonian sense but the effect of curved spacetime: mass-energy tells spacetime how to curve, and curved spacetime tells matter how to move.
- Field equation: Einstein’s equations relate spacetime curvature (expressed by the Einstein tensor G_{μν}) to the stress-energy tensor T_{μν}: G_{μν} = (8πG/c^4) T_{μν}.
- Predicts phenomena Newtonian gravity does not: bending of light by mass, gravitational time dilation, perihelion precession of Mercury, gravitational waves (observed), and black holes.

Key properties
- Always attractive (in classical GR, gravity attracts; exotic energy distributions can produce repulsive effects in GR).
- Acts on mass and energy (E = mc^2 links energy to gravitational influence).
- Long-range and (in classical theory) infinite in extent; strength falls off with distance (inverse-square in Newtonian limit).
- Superposition approximates in weak fields (forces add), but GR is nonlinear.
- Weakest of the four fundamental interactions but dominant at astronomical scales because it is always attractive and accumulates for large masses.

Other notes
- Gravitational potential energy between two masses is U = −G m1 m2 / r (Newtonian).
- Quantum gravity: no complete, experimentally confirmed quantum theory of gravity exists; hypothetical quantum carrier particles are called gravitons.
- Observational evidence: planetary orbits, free fall, tidal effects, gravitational lensing, time dilation measured by clocks at different altitudes, and direct detection of gravitational waves.

Concise summary
Gravity is the interaction by which mass-energy shapes the motion of other mass-energy; classically described by an inverse-square force (Newton) and fundamentally described by the curvature of spacetime (Einstein).","The actual answer correctly addresses the query by defining gravity as the interaction causing masses (and energy) to attract one another and then gives both everyday and precise (Newtonian and GR) descriptions. It captures the same meaning as the expected answer—emphasizing attraction/force—while adding accurate, relevant detail (mass-energy, potentials, Einstein equations, observable consequences). There are no factual errors or misleading statements; the response is complete and consistent with current physics.","2026-04-01T09:38:12.6761653Z"
"definition_004","definitions","Define gravity","A natural force that attracts objects with mass toward one another, pulling them together",True,3,3,0.47,10.0,3,True,0.45,10,"Short definition
- Gravity is the interaction by which masses (and energy) attract each other; in everyday terms it’s what makes objects fall and keeps planets in orbit.

Two main physical descriptions
1. Newtonian gravity (classical): gravity is a force between masses that follows an inverse-square law. For two point masses m1 and m2 separated by distance r,
   F = G m1 m2 / r^2,
where G ≈ 6.67430×10^−11 m^3·kg^−1·s^−2. The gravitational field (acceleration) near a mass M is g = GM/r^2 (at Earth’s surface g ≈ 9.81 m/s^2). Newtonian gravity works extremely well for many everyday and engineering problems.

2. General Relativity (modern): gravity is not a force in the Newtonian sense but a manifestation of curved spacetime. Mass and energy tell spacetime how to curve, and curved spacetime tells objects how to move (they follow geodesics). The relation is given by the Einstein field equations:
   G_{μν} + Λ g_{μν} = (8πG/c^4) T_{μν},
where G_{μν} is the spacetime curvature (Einstein tensor), T_{μν} the stress–energy tensor, Λ the cosmological constant, and c the speed of light. GR explains phenomena Newtonian gravity cannot, such as the precession of Mercury’s perihelion, gravitational time dilation, and gravitational lensing.

Other notes
- Tidal forces arise because gravitational acceleration varies with position. They stretch and compress extended bodies.
- Quantum description: a consistent, experimentally verified quantum theory of gravity is not yet established. In particle-physics approaches a hypothetical mediator, the graviton, would be a massless spin-2 quantum, but a full theory (quantum gravity) remains an open problem.
- Practical consequences: governs planetary motion, formation of stars and galaxies, black holes, and the large-scale dynamics of the universe.

If you want, I can give a simpler explanation, show derivations (Newtonian potential, escape velocity, orbital velocity), or explain a specific aspect like gravitational time dilation or tidal forces.","The actual answer correctly defines gravity as the interaction by which masses attract each other and gives the everyday effect (objects falling, planets orbiting), which matches the expected meaning. It accurately expands on both Newtonian (force, inverse-square law and formula) and relativistic (curved spacetime) descriptions without factual errors, and even notes tidal effects and the open problem of quantum gravity. Because it explicitly mentions force/attraction and stays accurate and relevant, it fully meets the expected answer.","2026-04-01T09:38:29.5723397Z"
"definition_005","definitions","What is inflation in economics?","The rate at which the general level of prices for goods and services rises over time, reducing purchasing power",True,3,3,0.52,10.0,1,True,0.52,10,"Inflation is the sustained increase in the general price level of goods and services in an economy over time. In other words, when inflation occurs, each unit of currency buys fewer goods and services than before — the purchasing power of money falls.

Key points

- Simple measure: Inflation rate = (Price level this period − Price level previous period) / Price level previous period × 100%. Commonly reported as an annual percentage.
- Common price indexes: Consumer Price Index (CPI), Producer Price Index (PPI), GDP deflator. These track average prices for a basket of goods and services.

Main causes (types)
- Demand-pull inflation: Aggregate demand exceeds aggregate supply (too much spending chasing too few goods).
- Cost-push inflation: Rising costs of production (e.g., wages, raw materials, oil) push firms to raise prices.
- Built-in (wage-price) inflation: Expectations of inflation lead workers to demand higher wages, which firms pass on as higher prices, creating a feedback loop.
- Hyperinflation: Extremely rapid and out-of-control inflation, usually tied to large money supply growth, fiscal collapse, or loss of confidence in a currency.

Effects
- Reduces real purchasing power for people on fixed incomes.
- Redistributes wealth: borrowers often gain (real value of debt falls) while lenders lose.
- Creates uncertainty that can reduce investment and economic growth.
- Causes menu costs (repeated price changes), shoe-leather costs (more frequent transactions), and distortions in tax burdens (bracket creep) if taxes are not indexed.
- Moderate, predictable inflation can grease economic adjustments; many central banks target low positive inflation (often around 2%).

How it’s managed
- Monetary policy: Central banks use interest rates and other tools to influence money supply and demand (e.g., raising rates to cool inflation).
- Fiscal policy and supply-side measures: Reducing budget deficits, improving productivity, removing supply bottlenecks.
- Inflation expectations: Central banks try to anchor expectations to prevent self-fulfilling wage-price spirals.

Examples
- 1970s U.S.: High inflation partly from oil shocks and expansive policies (stagflation with slow growth and high inflation).
- Weimar Germany (1920s) and Zimbabwe (2000s): Examples of hyperinflation.

Related concept: Nominal vs. real. Nominal values (wages, interest rates) are not adjusted for inflation; real values are adjusted to reflect purchasing power (real wage = nominal wage / price level).

If you want, I can explain how CPI is calculated, show a worked example of the inflation rate, or discuss how inflation affects retirement saving or mortgage borrowers.","The actual answer correctly defines inflation as a sustained rise in the general price level and explicitly states that purchasing power falls, matching the expected answer. It also adds useful details (rate formula, common price indexes, causes, effects, policy responses, and examples) with no factual errors. Coverage is accurate and thorough while staying on topic.","2026-04-01T09:38:43.9995177Z"
"definition_005","definitions","What is inflation in economics?","The rate at which the general level of prices for goods and services rises over time, reducing purchasing power",True,3,3,0.52,10.0,2,True,0.57,10,"Inflation is the sustained increase in the general price level of goods and services in an economy over time, which means a unit of currency buys less than it did before — i.e., a fall in purchasing power.

Key points
- Measurement: Inflation is measured with price indexes such as the Consumer Price Index (CPI), Producer Price Index (PPI), or GDP deflator. The inflation rate is the percent change in an index over a period: (Pt − Pt−1)/Pt−1 × 100%.
- Main causes:
  - Demand-pull inflation: aggregate demand exceeds aggregate supply.
  - Cost-push inflation: rising production costs (wages, materials) lead firms to raise prices.
  - Built-in (wage-price) inflation: expectations of inflation lead workers to demand higher wages, which raises costs and prices.
- Effects:
  - Reduces real purchasing power of money.
  - Redistributes income and wealth (e.g., debtors gain, savers lose, depending on nominal vs. real rates).
  - Creates uncertainty, menu costs (cost of changing prices), and shoe-leather costs (more frequent transactions).
  - Very high inflation (hyperinflation) can severely damage an economy.
- Policy response: Central banks use monetary policy (mainly interest-rate changes and control of money supply) to keep inflation near a target (many central banks target around 2%); fiscal and supply-side policies can also help.

Example: If CPI rises from 200 to 206 over a year, the inflation rate = (206 − 200)/200 × 100% = 3%. That means what cost $100 a year ago now costs about $103.","The actual answer correctly and concisely addresses the query: it defines inflation as a sustained rise in the general price level and explicitly explains that a unit of currency buys less (reduced purchasing power), matching the expected answer. It captures the same meaning with no factual errors, though it is brief and omits additional details (measurement, causes, effects, and policy responses) that were listed in the fuller expected/key-point content. Overall the core definition is accurate and complete for the basic question.","2026-04-01T09:39:01.7270870Z"
"definition_005","definitions","What is inflation in economics?","The rate at which the general level of prices for goods and services rises over time, reducing purchasing power",True,3,3,0.52,10.0,3,True,0.47,10,"Inflation is the sustained rise in the general price level of goods and services in an economy over time. When inflation occurs, each unit of currency buys fewer goods and services — in other words, the purchasing power of money falls.

Key points

- How it’s measured
  - Common measures: Consumer Price Index (CPI), Producer Price Index (PPI), and GDP deflator.
  - Inflation rate formula (year-to-year): ((Price index this period − Price index last period) / Price index last period) × 100%.

- Main types/causes
  - Demand-pull inflation: aggregate demand grows faster than aggregate supply (too much money chasing too few goods).
  - Cost-push inflation: higher production costs (wages, raw materials, energy) push firms to raise prices.
  - Built-in (wage-price) inflation: workers demand higher wages to keep up with past inflation, firms pass those wages into higher prices.
  - Monetary factors: sustained increase in the money supply can lead to inflation if it outpaces economic growth.

- Related concepts
  - Nominal vs. real: nominal values are measured in current prices; real values are adjusted for inflation (real = nominal / price index).
  - Disinflation: a reduction in the rate of inflation (prices still rising but more slowly). Deflation: an actual fall in the general price level.
  - Stagflation: simultaneous high inflation and high unemployment/low growth.

- Effects
  - Erodes purchasing power; hurts savers if interest rates are below inflation.
  - Redistributes income and wealth (e.g., borrowers can benefit, fixed-income earners lose).
  - Creates uncertainty, can reduce investment and economic growth.
  - Menu costs and shoe-leather costs: costs of frequently changing prices and increased transactions costs.
  - Hyperinflation (extreme cases) can collapse an economy’s monetary system.

- Policy response
  - Central banks use monetary policy (primarily interest-rate adjustments and control of money supply) to stabilize inflation. Many target a low, stable inflation rate (commonly around 2%) as desirable for predictability and modest economic growth.

Example: If last year’s CPI was 200 and this year’s is 206, the inflation rate = (206 − 200)/200 × 100% = 3%.

If you want, I can explain how CPI is calculated, show historical examples, or describe how inflation affects investments and wages.","The actual answer correctly defines inflation as a sustained rise in the general price level and explicitly states that each unit of currency buys fewer goods and services, matching the expected answer’s emphasis on reduced purchasing power. It also adds accurate, relevant details (measurement, types, effects, policy responses, and an example) without factual errors or misleading content. Overall it captures the same meaning as the expected answer and provides useful additional context.","2026-04-01T09:39:15.6528433Z"
"definition_006","definitions","What is a hypothesis?","A proposed explanation for an observation that can be tested through further investigation or experimentation",True,3,3,0.47,10.0,1,True,0.48,10,"A hypothesis is a tentative, testable statement that proposes a possible explanation for an observed phenomenon or a predicted relationship between variables. It’s the question or claim you set out to test in an investigation.

Key characteristics of a good hypothesis
- Tentative: it’s a starting point, not a proven fact.  
- Testable/operationalizable: you can design an experiment or observation to check it.  
- Falsifiable: there must be a way to show it is false.  
- Specific and measurable: clearly identifies variables and the expected relationship.  
- Predictive: it leads to measurable predictions.

Common types
- Null hypothesis (H0): a statement of no effect or no difference (used in statistical testing). Example: “There is no difference in average test scores between Group A and Group B.”  
- Alternative hypothesis (H1 or Ha): what you suspect is true (effect or difference exists). Example: “Group A scores higher than Group B.”  
- Directional vs non-directional: directional predicts the sign/direction of an effect (A > B); non-directional predicts a difference but not the direction (A ≠ B).  
- Explanatory vs predictive: explanatory hypotheses propose causes; predictive hypotheses forecast future observations.

How hypotheses are used (scientific method, simplified)
1. Make observations and review background information.  
2. Formulate a clear, testable hypothesis.  
3. Design an experiment/observation and define how you’ll measure variables.  
4. Collect and analyze data.  
5. Accept, reject, or refine the hypothesis based on evidence.

Examples
- Simple everyday: “If I water my houseplants twice a week instead of once, then they will grow taller.”  
  - Null: “Watering frequency has no effect on plant height.”  
- Scientific: “Increasing study time improves exam scores.”  
  - Testable by measuring hours studied and exam results, analyzing correlation or causation.

Hypothesis vs theory vs law
- Hypothesis: an initial, testable proposition.  
- Theory: a well-supported, broad explanation built from many tested hypotheses and evidence.  
- Law: a descriptive generalization about how some aspect of the natural world behaves under stated conditions (often mathematical).

Tips and common pitfalls
- Make variables and measurements explicit.  
- Avoid vague or untestable claims.  
- Don’t confuse correlation with causation—design studies to address confounding factors.  
- Be prepared to revise the hypothesis if data don’t support it.

If you want, I can help you turn a specific question into a testable hypothesis and suggest ways to test it.","The actual answer correctly defines a hypothesis as a tentative, testable statement proposing an explanation or predicted relationship, which matches the expected answer’s emphasis on being a proposed explanation that can be tested. It also includes key characteristics (testable, falsifiable, specific, predictive), types, usage, examples, and distinctions from theory and law, so there are no factual errors or major omissions. Overall it captures the same meaning and adds helpful elaboration.","2026-04-01T09:39:30.4994598Z"
"definition_006","definitions","What is a hypothesis?","A proposed explanation for an observation that can be tested through further investigation or experimentation",True,3,3,0.47,10.0,2,True,0.45,10,"A hypothesis is a clear, testable statement that proposes a possible explanation for an observation or a predicted relationship between variables. It is used as the starting point for investigation: experiments or data collection are designed to support or refute the hypothesis.

Key points
- Testable and falsifiable: there must be a way to collect evidence that could show the hypothesis is false.
- Specific and measurable: variables should be defined so you can observe or quantify them.
- Based on prior knowledge or theory: it should be motivated by existing research, logic, or observations.
- Tentative: it is not proven — experiments can support or reject it.

Common forms
- Experimental/causal hypothesis: proposes cause-and-effect (e.g., “Fertilizer A increases plant growth.”)
- Correlational/relational hypothesis: proposes a relationship without asserting causation (e.g., “Sleep duration is related to test performance.”)
- Directional vs non-directional: directional predicts the direction of the effect (increase/decrease), non-directional only predicts that a relationship exists.
- Statistical hypotheses: null hypothesis (H0, typically “no effect” or “no difference”) and alternative hypothesis (H1, what you aim to support).

How to formulate one (brief)
1. Ask a focused question.
2. Review what’s known.
3. Identify variables and operationalize them (how you will measure them).
4. State a clear, testable hypothesis — and a corresponding null hypothesis.
5. Design a method to test it.

Example
- Research question: Does caffeine affect reaction time?
- Hypothesis: “Consuming 200 mg of caffeine reduces reaction time on a computerized test compared with no caffeine.”
- Null hypothesis (H0): “Consuming 200 mg of caffeine does not change reaction time compared with no caffeine.”

Distinction from a theory
- A hypothesis is a specific, testable proposition. A theory is a broad, well-supported explanation that integrates many hypotheses and findings.

If you want, I can help you write a testable hypothesis for a particular question you have.","The actual answer correctly addresses the query: it defines a hypothesis as a clear, testable statement proposing an explanation or predicted relationship and notes it as the starting point for investigation. It captures the same meaning as the expected answer and adds useful, accurate details (falsifiability, specificity, forms, how to formulate, and an example) without factual errors or irrelevant content.","2026-04-01T09:39:46.6797408Z"
"definition_006","definitions","What is a hypothesis?","A proposed explanation for an observation that can be tested through further investigation or experimentation",True,3,3,0.47,10.0,3,True,0.47,10,"A hypothesis is a proposed explanation for an observation or a tentative answer to a scientific question. It’s a starting point for investigation that can be tested and either supported or rejected by evidence.

Key points
- Testable and falsifiable: it must make predictions that can be checked by observation or experiment; there must be a possible outcome that would show the hypothesis is false.
- Tentative: it is not proven; it’s a working explanation to guide research.
- Specific and clear: precise wording makes it easier to design tests.
- Often framed so it can be compared to a null hypothesis (no effect) in statistical tests.

Typical forms
- Descriptive hypothesis: proposes a relationship (e.g., “Exposure to blue light affects sleep quality.”)
- If… then… predictive form: states a cause-and-effect prediction (e.g., “If plants receive more light, then their growth rate will increase.”)
- Null hypothesis (H0): states there is no effect or difference (e.g., “There is no difference in test scores between students who study with music and those who study in silence.”)
- Alternative hypothesis (Ha): the opposite of the null (e.g., “Students who study with music have different test scores than those who study in silence.”)

How to make and use one
1. Ask a focused question based on observations.
2. Do background research.
3. Formulate a clear, testable hypothesis.
4. Derive specific predictions.
5. Test those predictions with experiments or observations.
6. Use the results to support, refine, or reject the hypothesis.

Difference from related terms
- Hypothesis vs prediction: A hypothesis is an explanatory idea; a prediction is a specific expected outcome derived from that idea.
- Hypothesis vs theory/law: A hypothesis is an initial, testable explanation. A theory is a well-supported, broader explanation built from many tested hypotheses. A law describes consistent relationships, often mathematically.

Example
Hypothesis: “Drinking 200 mg of caffeine improves short-term memory performance in adults.”
Prediction: “Adults who consume 200 mg of caffeine will recall more items on a 10-word memory test than adults who consume a placebo.”

Would you like help writing a hypothesis for a particular question or experiment?","The actual answer correctly defines a hypothesis as a proposed, testable explanation for an observation and captures the same core meaning as the expected answer. It explicitly notes testability/falsifiability and tentativeness, and adds relevant, accurate details (forms, steps for making/testing hypotheses, and distinctions from predictions/theories). There are no factual errors or important omissions relative to the expected answer.","2026-04-01T09:40:02.8588320Z"
"definition_007","definitions","Define osmosis","The movement of water molecules through a semipermeable membrane from an area of lower solute concentration to higher solute concentration",True,3,3,0.71,10.0,1,True,0.71,10,"Osmosis is the net passive movement of solvent molecules (usually water) through a selectively permeable membrane from a region of lower solute concentration (higher solvent chemical potential) to a region of higher solute concentration (lower solvent chemical potential). It continues until the chemical potentials equilibrate or until opposing pressure (osmotic pressure) balances the flow. 

Example: water entering a plant cell placed in a dilute solution causes the cell to become turgid; in a concentrated solution the cell loses water and plasmolyzes.","The actual answer correctly addresses the query: it explicitly mentions water (solvent), a selectively permeable membrane, and movement from lower solute concentration to higher solute concentration. It captures the same meaning as the expected answer while adding accurate thermodynamic context (chemical potential) and the role of osmotic pressure, and the example about plant cells is relevant. There are no factual errors or key omissions.","2026-04-01T09:40:11.4634054Z"
"definition_007","definitions","Define osmosis","The movement of water molecules through a semipermeable membrane from an area of lower solute concentration to higher solute concentration",True,3,3,0.71,10.0,2,True,0.69,10,"Osmosis is the net movement of a solvent (usually water) through a semipermeable membrane from a region of lower solute concentration (higher solvent chemical potential) to a region of higher solute concentration (lower solvent chemical potential). It is a passive process driven by differences in chemical potential and proceeds until the chemical potentials are equal or until an opposing hydraulic pressure (osmotic pressure) balances the flow.

Key points:
- The membrane is permeable to the solvent but not (or much less) to the solute.  
- Osmosis is not the diffusion of solute but of solvent.  
- Osmotic pressure is the pressure difference required to stop net solvent flow; for dilute ideal solutions, π ≈ iCRT (van ’t Hoff law).  
- Biological relevance: water movement across cell membranes affects cell volume and turgor; in plants it produces turgor pressure, in animal cells it can cause swelling or shrinkage.","The actual answer correctly addresses the query and captures the same meaning as the expected answer, explicitly stating that osmosis is the net movement of a solvent (usually water) through a semipermeable membrane from lower solute concentration to higher solute concentration. It adds accurate, relevant detail about chemical potential, osmotic pressure (including van ’t Hoff's law for dilute solutions), and biological relevance without introducing errors. All required elements—water, membrane, and concentration—are present and accurately described.","2026-04-01T09:40:20.4724095Z"
"definition_007","definitions","Define osmosis","The movement of water molecules through a semipermeable membrane from an area of lower solute concentration to higher solute concentration",True,3,3,0.71,10.0,3,True,0.72,10,"Osmosis is the passive, net movement of solvent molecules (usually water) across a semipermeable membrane from a region of lower solute concentration (higher water potential) to a region of higher solute concentration (lower water potential). It continues until the solute concentrations on the two sides are balanced or until opposing pressure (osmotic pressure) prevents further net flow. Osmosis is driven by differences in chemical potential, does not require metabolic energy, and is fundamental in biological processes (e.g., cells swelling in hypotonic solutions or shrinking in hypertonic solutions).","The actual answer correctly and clearly defines osmosis, specifying movement of solvent (water), across a semipermeable membrane, and the direction from lower solute concentration to higher solute concentration. It captures the same meaning as the expected answer and adds accurate, relevant details (osmotic pressure, chemical potential, biological examples) without introducing errors. There are no key omissions relative to the evaluation criteria.","2026-04-01T09:40:29.6884709Z"
"definition_008","definitions","What is artificial intelligence?","The simulation of human intelligence processes by computer systems, including learning, reasoning, and problem-solving",True,3,3,0.52,10.0,1,True,0.54,10,"Artificial intelligence (AI) is the branch of computer science that builds systems able to perform tasks that normally require human intelligence. In practice that means designing algorithms and models that can perceive, reason, learn from data, make decisions, and sometimes produce human-like outputs (text, images, speech).

Key ideas (high level)
- How it works: AI systems use algorithms and data. They ""learn"" patterns from examples (training) and apply the learned rules to new situations (inference). Learning generally involves optimizing a model so it makes accurate predictions or choices.
- Data and models: Data (images, text, sensor readings, etc.) feed models (statistical formulas, neural networks, decision trees). More and better data usually improves performance.
- Evaluation: Performance is measured with tests or benchmarks appropriate to the task (accuracy, error rates, reward achieved, human evaluation).

Main categories
- Narrow (or weak) AI: Systems specialized for one task (spam filters, voice assistants, image classifiers). This is what exists today in practice.
- General (AGI): A hypothetical system that can understand, learn, and apply intelligence across many domains at human-like levels. Not yet achieved.
- Superintelligence: A speculative idea of intelligence far beyond human capability.

Common approaches
- Symbolic/logic-based AI: Uses explicit rules and symbolic reasoning.
- Machine learning (ML): Algorithms that learn patterns from data rather than being explicitly programmed for each case.
- Deep learning: A type of ML using multi-layer neural networks, very effective for images, speech, and text.
- Reinforcement learning: Systems learn by trial and error to maximize a reward signal (used for games, robotics).

Examples of applications
- Language: machine translation, chatbots, summarization, question answering.
- Vision: facial recognition, medical image analysis, autonomous vehicles.
- Recommendations: product, content, and ad recommendations.
- Robotics and control: drones, industrial robots, self-driving cars.
- Predictive tasks: demand forecasting, fraud detection, diagnostics.

Capabilities and limitations
- Strengths: Can detect subtle patterns in large datasets, automate repetitive tasks, scale decision-making, and operate continuously.
- Limitations: Can fail unpredictably, require lots of data, struggle with common-sense reasoning, can reflect biases in training data, and often lack transparent explanations for decisions.

Ethical and societal issues
- Bias and fairness, privacy, job displacement, safety and robustness, misuse (deepfakes, surveillance), and accountability. Responsible development involves testing, transparency, human oversight, and regulation.

If you want, I can:
- Explain one of the techniques (deep learning, reinforcement learning) in more detail.
- Give examples in a specific sector (healthcare, finance, education).
- Recommend beginner resources or courses. Which would you like?","The actual answer correctly addresses the query: it defines AI as a branch of computer science that builds systems to perform tasks requiring human intelligence and explicitly mentions perceiving, reasoning, learning, decision-making, and producing human-like outputs. It captures the same meaning as the expected answer (simulation of human intelligence processes by computer systems, including learning, reasoning, and problem-solving) and expands usefully on how AI works, categories, approaches, applications, limitations, and ethical issues. There are no factual errors or misleading statements, and the additional details are relevant rather than extraneous.","2026-04-01T09:40:44.7414373Z"
